سلام خدمت دوستان بنده تبلت حدودا ماه خریدم کمتر ماه استفاده اولش کیفیت صدای سختافزاری قبول حدودا یکماه استفاده کاور صوتی همش میشد اینم بگم ماه استفاده دستگاه رنگ طرفی استفاده کاور صوتی افزایش ضخامت وزن دستگاه خلاصه یکماه مشکل خورد بردم گارانتی سازگار اولش تاریخ گذشته فاکتور دیجیکالا دادم تاریخ خرید هزار قبول راستی بگم موقع دستگاه کاور ظاهرا مشکی نداشت کارکرد دستگاه طبیعی خلاصه قبول روز دیگه تماس الان حدودا روزه پیگیری میکنم همش میگن سفارش قطعه بیاد صبر خلاصه تبلت ساده کاور صوتی اینها بگیرید طولانی,3
تبلت خوبیه باتری ضعیفه,1
گذشت سال اولش داره کار میکنه فلش باشه کیفیت تصویرش روز بازار بالاتره مدل بازار دیگه اگه دارین واقعا جان سخته,1
قیمتی اون زمان زمانی تبلت خریدم چینی عجیب تبلت بقیه قیمتش صفحه نمایش اچدی اون رنج سال استفاده نگفته راضیم,1
دستگاه صداهای ازش میاد انگار سر دستگاه دیگه تست مشکل ظاهرا پنل پایینی درست نشده صداهای میده نسبتا موارد واقعا عالیه,3
حدودا ماهه لپ تاپو خریدم کارهای طراحی گرافیک میکنم عالیه نکته جالب لپ تاپ نرمافزاری محض سیستم نرمافزارها همون لحظه میشن سرعت ویندوز میدن تاچ ازش میشه کمک عملکرد باتری نسبتا خوبه ایرادی میتونم لپ تاپ بگیرم حافظه هارد پایینه میشه کارای گرافیکی میکنن هستن حتما پیشنهاد میکنم,1
لب تاب خوبیه یه کاربر معمولی,1
عالیه حتما بخرید,1
واقعا عالیه اینو همون معرفی سری ایران دیجیکالا واقعا کیفیت عالیه,1
لب تاب کار ازش میخوام بدم اولا لب تاب کمیداره بگیره دلیل خاطر اینه دوستان قیمت نبوده نبوده کنن منم خودم خونه آخر طراحی ساخت ندیدم خونه وگرنه میکردم بعدی لب تاب پردازنده نسل میشه لب تاب کارایی یه پردازنده هسته نسل هسته نسل بده سرعت رم نسل عالیه مقدار واقعا درصد کافیه میشه باهاش کار حرفه گرافیک حافظه سری درصد بازیها نرمافزارهای گرافیکی مهمتر دستگاه سیستم خنک داره ساعت بازی دمای دستگاه درجه نشون میده فن سیستم خنک طراحی اگه میخواید بازی کار سنگین میشه سال نیم لب تاب هیچی نمیشه سال نیم عمر شه میتونید کول رنج الی استفاده ساعت کار سنگین بازیهای گرافیکی الی درجه نگه میداره تقریبا قطعات چندین سال نمیکنه کارهای معمولی چندین برنامه همزمان رفتن درجه ساعت کار هست واقعا نشون دهنده فن سیستم لب تابه کیفیت صفحه محدودیت زاویه داره اونم بخاطر جنس صفحه هستش هستش مشکل نداره اگه قیمت سختافزار لب تاب نگاه میبینید حرکت ایسوس ضعف نیس قیمت لب تابه مشکل نیس میتونید صفحه صورت خودتون صورت حرکت تنظیم مشکل دید صدای هارد میشه نقطه ضعف لب تاب اینم بخاطر طراحی قرار گرفتن هارد لب تابه هفته هفته صدای دیگ نمیکنه حافظه حافظه استاندارد معمولی رنج یو همینطور ورودی کابل مزیت لب تابه باتری لب تاب قوی فوقالعاده ساعت دقیقه فیلم دیدن وبگردی کار برنامههای متوسط شماست باتری شارژ میشه اتوماتیک شارژر لب تاب دیگه باتری شارژ نمیکنه اگه لب تاب خاموش باشه اگه روشن باشه باتری موجود نیس لب تاب شارژر برق میگیره راحتی حافظه تاب هستش واقعا حافظه کارهای روزمره اتوماتیک میشه مثلا ماه کاربری میکنه واقعا موسیقی کار میکنم موسیقی واقعا شفافیت صدا لذت برنامه بیت اورجینال چندین نرمافزار دیگه لب تاب نصبه بگم سرعت لگ ازش ندیدم گول یو شو نسل هستش مخصوصا رم تخفیف شگفتانگیز ساعته دیجیکالا خریدم رنگ بودم بخرم قیمت پایینتر قیمت پایینتر قیمت اصلی دیجیکالا خریدم الان رنگش راضیم قیمت بخرید میرسه راستی فرق لب ایسوس برند هارو بگم تجربه دوستان ایسوس هارو لب اصلا بهش اهمیت نمیشه سال میشه لب تاب کار میکنه نیم میشه میشه ایسوس افت کارایی سال میبینید گفتم قیمت,1
سلام لپ تاپ واقعاً زیبا سختافزار قدرتمندی حسگر انگشت دقیق,1
تحقیق خریدم دستم منو جذب سبک دستگاه نگاه انگار لپتاپ اینچی خریدم منو راضی صفحه نمایش فشار پلاستیک قاب نور دیده میشه انگار صفحه صدای لپتاپ موقع بازی شدت شنیده میشه تاچ پد تون داره انگار میلی فاصله داره زیبایی سختافزار منو راضی,1
کارهای روزانه وزن,1
کیفیت صفحه کیبورد لپ دیدم الان روز خریدم روز ده دقیقه باهاش کار گوشه خونه بد امروز جزو پیشنهاد شگفتانگیز صد تومن قیمت میدن,2
روزی هست دستم رسیده کارهای روزمره سرچ فیلم دیدن تحقیق خوبه ضعف نسبتا باتری هست وگرنه مشکل خاصی نداره یو دیگه انتظار بالایی باشین سیدی توش قرار صدای میده خوشم نیومد خوبه قیمتش,1
,1
واقع ببینید قیمت انتظاری وب گردی فیلم کار آفیس ندارید عالیست هزینه کارهای سبک خوبه سنگین,1
سلام بگم سیدی واسه نصب درایور نمیشه خودتون یه یه معمولیه میده لپ تاپ لپ تاپ بهتره بگم سری لپ تاپهای ایسوس درجه کیفیت پایینی دلیل استفاده هارد امروز بردم گارانتی نظرم گارانتی سازگار بهتره لپ تاپ همون موقع بررسی تست میکنه لپ تاپ بررسی بعدش اگه قطعه تهران بیاد درستش هفته دیگه رنگ لپ تاپ منم گفتم حتما یه هارد قیمتی تومان واسه هست لپ تاپ لپ تاپ بشه,3
لپ تاپ خوبیه کارای روزمره عالیه کارای مثلا همزمان کار انجام هنگ نمیکنه میشه خریدش راضی هستم پول دارید مدل بهتره بودجه محدود دارید پشیمون,1
درد لپ تاپ دنیا,3
دستگاه هست نداره,3
اینو خریدم لپ تاپ نسبتا خوبیه قیمتش پایین قیمتشم نسبتا خوبه بدستم یه کوله موس توی بسته مشکلی داره نصب راحتی نمیشه نصبش نصب صورت داره,2
پردازنده کارت گرافیک قوی داره حجم رم مناسبه تقریبا همش اختیار ویندوز هست کارت گرافیک داره استفاده معمولی کارت اینتل استفاده میکنه کارهای گرافیک سنگین استفاده میکنه تنظیم هست محل یه مقدار کیفیت صدا میاره پایین میشه صدای فن لپتاپ هست احساس میشه کیبورد اکثر لپ کلید میشه کیفیت صفحه نمایش خوبه زاویه دید زیاده اصلا محدود باتریش ساعت جواب میده داخل جعبه لپ تاپ کوله موس وایرلس هست,2
بنظر باطریش مشکل داره نهایت حالت عادی ساعت کلا مثلا باطریش یه دفعه میشه درصد میشه نمیدونم بگم خوبه,2
کار هست مدلهای باشین اصلا الان عنوان ارزش خرید ندارن,1
واقعا دیجیکالا روز کالا روز میاد تازه روز فاکتور پیگیری میکنی میگن حتما,2
دوستان لپ تاپ خوبه چیزش خوبه قیمت میتونید لنوو بگیرید قویتر باشه نصب بازی لگ میزنه خاطر ایسوس خریدمش لنوو الان پشیمونم لنوو نیستم بخرم,2
لپتاپ هستش رنج قیمت اون گزینه مناسبیه استاندارد پشتیبانی میکنه دیجیکالا ازش خوبه نسبتا حافظه هستش دیجیکالا اشتباه نوشته قدرت نسل بهتره میخواید بخرید حتما حتما نسل بخرید,1
روزه بدستم خراب فرستادم بالاخره هفته هزینه هزینه,3
راستی دستگاه داره یه لینوکس نام ظاهر ساده داره داره هارد اختیار نصب ویندوز کنی طرفی لینوکس احتمالا نصب میکنی کاربر ایرانی جهانی باشه نصب ویندوز مجبور شدم توی تنظیمات حالت دیسک بدم,2
یه هفته میشه دادم دارم ازش استفاده میکنم لپ فوقالعاده کارآمد درجه هستش تردید نکنید عالیه تعجب میکنم مدل نکرده,1
سیستم خوبیه بطور نصب میشد خودتون ویندوز نصب اینم بگم داره,1
واقعا,1
لپتاپ تقریبا ماهی هست خریدم دیجیکالا زود دستم کمتر ساعت تهران نبودم حافظه شدت سرعت لپتاپ کارهای سنگین انجام میده حسگر انگشت دیگه ندیدم لپتاپ ازش راضیم توجه حافظه گرافیکی مجزا واسه گیم حساب نکنید راضیم مرسی دیجیکالا,1
مناسبه توجه ویندوز نداره نسخه لینوکس نصب,1
درکل پیشنهاد میکنم بخرید عالیه گارانتی,1
لپ تاپ دارم باهاش سنگین فتوشاپ بعدی نرمافزارهای کار واقعن یه لپ تاپ هست ازش انتظار گرافیک جواب میده استفاده کارت یه لپ تاپ کارت گرافیک انتظار سنگین عملکرد یو نظیره موتور استفاده میکنم واقعن سرعت عالیه موتور یو رم استفاده میکنه دقت کنین موتور خاصی سختافزار داره موتور باهاش کار دقیق بررسی کنین سیستم هشت هسته سرعت سیستم کار قیمت سنگین انجام میده ایرادی نور توی صفحه نمایش هست کیفیت پایین یه باس خارجی کنن جواب میده سر باس یه حجم وزن اضافه میکنه تاچ خریدم اوایل مرور میشه دردسر هاش براتون میمونه میتونین کار حرفه انجام میدین سراغ مانیتور تاچ یه صفحه کوچیک صفحه نمایش هست لپ تاپ کنین هی بخوره دیوار اون صفحه زود هاش خلاصه سیستم سال کارهای حرفه منو نکرده بازی فیلم موسیقی کارهای سطح پایین نظرم,1
سال گذشته روزی لپتاپ دیجیکالا خریدم تک تک سال ازش استفاده ازش راضیم کیفیت ساخت داره قدرت عملکرد الان عیب نداشته واسه گیمینگ حرفه لپتاپ میخواید بهتره مدلهای دیگه حافظه بالاتر گرافیک بالاتر انتخاب لپ تاپ بازی اومده راحت ابعاد کیفیت میکنه باتری لپتاپ چندین واقعا انتظار نداشتم انقدر باشه وزن لپ تاپ هست الان باهاش کار چشم میاره نقطه ضعف لپ تاپ هستن صدای ذوق میزنه نکته دیگه راحتی کار میخواستم یه شارژر بخرم براش اصلا موجود خراب بشه عملا لپ تاپ دیگه استفاده ریز نمونه مشابه نداشته باشه قطعا,1
درست سال باطریش مشکل نتونستم واسه باطری استفاده,2
دیجیکالا گرفتمش زود دستم ماه استفاده ازش راضی هستم میتونم بگم عملکرد قوی داره برنامه استفاده اصلا هنگ نمیکنه گیمینگ لپ تاپ راحت بازی نصب کیفیت سرعت بازی داغ میکنه کول پد میشه لپ تاپ خوبیه راضیم ازش دنبال لپ تاپ قوی قطعا بهتون پیشنهاد میکنم,1
دوستان لپ تاپ بهترینه یکساله دارم نگفته نظرات منفی لپ تاپ توجه نکنید,1
کاربرد گیمینگ خوبه,1
فن واسه بازیهای سنگین اصلا سراغ لپ تاپ,1
سلام ماه لپ تاپ خریدم یکسال راجع لپ تاپ تحقیق میخوام تجربه ماهه خودم اختیار دوستانی قصد خرید دارن بگم کامپیوتر هستم لپ تاپ تخصصی استفاده میکنم بنظرم کامپیوتر لپ تاپ میتونید کنه دوستانی میگن لپ تاپ باتریش ضعیفه بنظرم لپ تاپ دارن استفاده وگرنه کار تخصصی کنه برق لپ تاپ فشار بنظرم لپ تاپ سختافزار ساعت نگه میداره کار نکته بعدی راجع صفحه نمایش فوقالعاده میکنم فوقالعاده لپ تاپ هست دوستانی میگن برنامهها کاربردی خاطر لپ تاپ اذیت میکنه راحت حالت درش حالت کنن صفحه تنظیم بشه صفحه نمایش لپ تاپ اینقدر خوبه اصلا چشم خسته ساعت پای لپ تاپ هستم نمیکنم نکته بعدی راجع فن لپ تاپ هست لپ تاپ برنامه نویسی کار سنگین استفاده میکنم ندیدم داغ اون صورت گاهی باهاش بازی میکنم داغ میکنه بنظرم طبیعیه یه کول پد درست میشه نکته بعدی موقع خرید داخل نظرات دیدم راجع هارد لپ تاپ هست بنظرم حساس هستن الکی عیب لپ تاپ حساس عیب میشه ویندوز اساسدی ریختم ویندوز عرض ثانیه میاد یه حس ادم دست میده نکته هست اینه پول لپ تاپ دارید خریدش شک نکنید لپ تاپ عالیه اینو یه میگه بهتون سرو زدن,1
سلام لپ تاپ وقت دیجیکالا خریداری قبلا سری داشتم ازش کار کار میکنه لپ تاپ ارزش خرید بالایی داره کیفیت سختافزار داره مشکلاتی داره صفحه نمایش هست کیفیت متوسط داره مقایسه برندهای دیگه رده هاش بهتره نظرم ایسر داره حدودا قیمت خریداری کیفیت صفحه نمایشش صدا هست باتری داره کلا سری لپ تاپ قبلیم برنامه نویسی کارهای روزمره هست اهل بازی نیستم ندارم نکنم مشکلی بیاد میگن ایسوس پول برند میگیره مقایسه میکنی کیفیتی نظرم ایسوس یه سطح بالاتر رقیب هاش هست هست تجربه استفاده خودم محصولات ایسوس برندها خریدم راضی هستم موفق باشید,1
لپ تاپ عالیه اصلا نداره رنج قیمت سبکه ویژگیهای خوبش اینه نداره میکردم دیویدی رام کار میاد بعدا فهمیدم موقع نصب نرمافزار کار میاد یه مشکلی کوچیک داره هنگ میکنه مثلا هفته یه مشکلی خاصی موجود بخرید,1
صدای فن لپ تاپ عملکرد ندارن هندزفری هدفون استفاده کنین,2
صدای فن لپ تاپ زمانی کار سیستم کشیده نمیشه آزار دهنده,2
تازه خریدم عالیه,1
لپ تاپو ماهی هست گرفتمش عالیه ظاهر سختافزار توی بازی تست مناسبی میده خلاصه پیشنهاد میشه خرید باطریش مقداری ضعیف عمل میکنه بقیه لپ حالت بزارید گیم هست,1
همونطور عنوان ذکر دستگاه کیفیت شیکه کارکرد روان وزن اون استفاده میکنه توجه سری پردازنده اصلن انتظار شبیه مهندسی لپتاپ نداشته باشین هزینه میتونین دیگه قدرت پردازش بخرین بهتون قول میدم دلیل نداشتن اساسدی روان نخواهد تازه برنامه مناسبه اگه طراحی گرافیک میخواین قویتر باشین مقایسه لپتاپ ارزونتر تعمیر تره ویندوز کاربر ایرانی اکثر مک نصب مک بخرین ویندوز اگه ویندوز نصب کنین سنگین میشه تازه گارانتی نداره,1
طراحی محصول عالیست مدل کیبورد مک بوک هارد سرعت بوت ثانیه تاچ پد کیفیت کار لذت کیفیت صفحه نمایش قبول وزن سبک فن صدا درست صفحه برنامه سنگین صداش میره درکل اشکال زاویه صفحه باتری حداکثر ساعت نگه میداره باهاش میگیرم مشکلی ندارم,1
روزه لپ تاپ خریدم فن شدت صدا میده قبلا لپ تاپ داشتم سالی فن تمیز نکرده بودم صدا واقعا عجیبه مشکل دیگه دکمههای کیبورد مخصوصا دکمههای چپ بدنه کیبورد موقع تایپ پایین جوری تایپ واقعا خرد کن میکنه واقعا پشیمونم خریدش,3
اگه یکم تکنولوژی اطلاعات کنسول یه لپ تاپ مقایسه کنی صورتی لپ تاپ دیجیکالا گرفتم کارت لپ تاپهای رده تره اسم بازی سنگین بازی هارو میکنه لگ قرار,2
سرعت کیفیت,1
سلام الان ماهی هست خریدم چیش عالیه باتریش ضعیفه درصد میرسه ثانیه ساعت دونه دونه میشه طوری یه رفتم دیدم خاموش صفحه دوستان میگن کوچیکه درسته سال دیگه برنامهها کیفیت راضیم اگه درصد خودم,1
نوشته عدد کاور بسته خواهد عوضش یه یه بسته درضمن یه کیف خریدم براش اون پیشنهاد میدم کیف لپ تاپ مدل,1
لپتاپ دیجیکالا روز کار اون دارم نظرم اعلام میکنم براى اون براى خرید لپتاپ توجه قیمت کیفیت لپتاپ خریدن اون شدت پیشنهاد میکنم سبک جور بودنش میشه اون سنگین میتونید اون لپتاپ سبک اپل مقایسه کار اون لذت تاچ پد فوقالعاده اون حس لپتاپ اپل بهتون میده ظاهر خیره داره براى هستش امیدوارم مفید واقع باشه,1
درسته قیمتش بالاست رنگش فوقالعاده سبکه ظاهری حرف نداره کیفیت صفحه نمایش محشره زاویه عالیه نرمافزاری دیگ هستش حافظه,1
لپ تاپ فوقالعاده,1
لپتاپ کارهای بازی میکنم الان بازی ریختم راضیم خرید قیمتی هاش مقایسه یه سرو گردن بالاتر باشید انتخاب خوبیه شک نکنید,1
مهندسی کامپیوتر هستم اهل بازی نیستم کار منو میندازه میتونم سال ازش استفاده اهل بازی هست بهش پیشنهاد نمیکنم اینو بگم رنج قیمت لب,1
ارزش خرید بالایی داره,1
عالیه شک نکنید خریدش,1
دیجیکالا خرید قیمت ارزونتر لپتاپ دستم نصب ویندوز باهاش باطریش واقعا کیف معمولی حمل خوبه ضربه اینا بخوره دوستان فاکتور حتما بگیرید تاریخ فاکتور معتبر براتون بشه وگرنه تاریخ ساخت میشه فاکتور دادم دیجیکالا فاکتور وقت نمیکرد نمیدونم باهاش کار میکنم اطلاعات بعدا براتون میگم,2
خریدم قیمت,1
سلام بنده ماه استفاده لپتاپ عملکرد کارت گرافیک مقدار سرعت رم عملکرد صفحه نمایش زاویه دید درجه پوشش نمیده عملکرد صفحه کلید موس نداشتن نور زمینه صفحه کلید مشکلاتی ایجاد میکنه طراحی کیفیت جنس بدنه درصد انگشت جذب میکنه عملکرد کیفیت دوربین عملکرد حسگر انگشت متوسط موقع تعریف انگشت یکم اذیت میکنه سیستم انگشت گاهی اوقات میزان بلندی شفافیت صدا میزان شارژ دهی باطری عملکرد اجرای سنگین متوسط تنظیم گرافیک متوسط پایین میتونید بازیهای سنگین کار میکنم گرافیک متوسط لگ جواب میده اجرای نرمافزارهای کاربردی روزمره اجرای نرمافزارهای سنگین متوسط ابعاد وزن کیفیت همراه کیف موس شارژر رنج قیمت برند مطمئن گزینه خریدش شک نکنید مهمه,1
دوستان نظرات لپتاپو توجه نکنید الان ماه دارم باهاش کار میکنم بازی رمش پردازنده سختافزار عالیه برنامههای کامپیوتر فتوشاپ نصب جدا اونا برنامه اندروید مینویسم کد نویسی سایت انجام میدم لپتاپ حجم کار نگفته یه ویندوز خریدم نصب نصبه هست میتونید ویندوز نصب عالیه حرف نداره کارهای عادی وب گردی تایپ هفت الی هشت ساعت کارهای گرافیکی سنگین الی دووم میاره میتونید کارهای سنگین دارید شارژ باهاش کار هشت روز کشید برسه دستم اونم دیجیکالا باشه بسته کالا راضی بودم حسگر کار میکنه یکم میکنه مچ بشه عالیه توی خریدش شک نکنید دوستانی لپتاپ بگم لپ تاپ حمل نقل راحت کنن اگه یه لپ تاپ اینچ بالاتر مشکل توی محل کار داری سایز لپ تاپ مزیت میشه استفاده تلویزیون دیگه آخر میخوام بگم رنج قیمت امکانات لپتاپ اینجوری نمیاد حتما پیشنهاد میکنم,1
کیفیت صفحه بخوام بگم کیفیت صفحه بالاست مشکلاتی داره جمله نرمافزارها ریز میشن نرمافزار استفاده تجربه نداشتم اون محیط اینترنت دیگه کیفیت هست افت کیفیت توی ذوق میزنه صفحه کیفیتش نشون میده توی عکسهای کیفیت بالاست خودم دقیقه دانلود کیفیتش نیومد مشکل دیگه صفحه نمایش داره بزرگترین لپ تاپ دارم اینه نور تصویر میشه توی تنظیمات گزینه رفع مشکل نکردم اجرای فیلم زمانی تصویر محیط عوض میشه نور صفحه خودکار میشه کاملاً چشم میاد انتخاب داشتم لپ کیفیت انتخاب میکردم هارد سرعت اومدن ویندوز بالاست راضیم نمیدونم هارد قیمت پایینتر الان حس میکنم پول هارد دادم سرعت بالای کاربردی برام نداره معلوم میشه توی داخل هارد درایو درایو نمیاد اون نمیدونم کاربرد دیگه داره قیمت هارد خوبیه توی حالت روشن مشکلی براش نمیاد کیفیت ساخت ظاهری لپ تاپ جوری میاد سطح لپ تاپ جمله تاچ پد انگشت جذب میکنه توی نقد فضای داخل میشه اینو هفته استفاده متوجه شدم کیبرد کوله دقت معلوم اندازی ویندوز راضیم اوایل مشکل مرور نرمافزاری آپدیت نصب لپ تاپ حذف همراه لپ تاپ مجموعه نرمافزاری گرفتم راضی بودم خرید قصد داشتم اختیار باشم لپتاپ کارای سنگین بازی انجام بدم امروز کار نکردم داشتم توجه سختافزار بالای دستگاه پول اضافی خرج,3
واقعا راضیم دیجیکالا خرید,1
لپ تاپو هفته میشه خریدم نمیدونم دوستان موقع یه چشم نگاه میکنن مثلا اجرای هست لپ تاپ بازی اصلا ساخته نشده اجرای نرمافزارهای سنگین لپ تاپ استفاده روزمره واقعا عالیه کیبورد خوبه تایپ باهاش حس داره صداش بلندی داره صفحه نمایش عالیه نظرم زود شارژ میشه زمان شارژ دهیش قبوله اون دنبال یه لپ تاپ صرفه کارهای روزمره خوبیه نصب یه باهاش کار مشکلی اگه یه نفر بیاد لپ تاپ اجرای بازی امتحان کنه مدل جواب نمیده بهتره اون کالا باشه,1
امروز متوجه شدم دیویدی الان هرچی دیجیکالا گرفتم راضی بودم قبلیم مقایسه میکنم کیفیت پایینی داره,3
درج کیف موس ایسوس هست کیف کوله میباشد جنس دیویدی همراه مدل میباشد صفحه نمایش مات درد چشم میشود,3
لب تاپ مشتری میخرم قیمت مدل پیشنهاد قیمت بازار برند ایسوس عالیه سری توجه بودجه کارایی طراحی مدل سنگین عالیه کار انجام گیگ رم بهش اضافه بازی بازی سنگین میتونه کنه سیدی داخل جعبه هست سری درایور خودتون نصب کنین ویندوز نصب اتوماتیک دانلود میکنه مشکلی,1
قشنگه نازک ظریف سبک صفحه نمایشش واقعا خیره کنندس داغ نمیکنه شبیه مک جنس درسته مک بهتری میده انگار ایسوس شبیه لپتاپ خوش نظرتومهمه,1
سلام واقعا نازک تاچ پد داغ نمیکنه صفحه نمایشش واقعا خیره کنندس سرعت خوبه فرق کیفیت ساختش مک اینه حس میکنید یه نازک لپتاپ مک احساس میکنید مدل ایسوس,1
نصبت قیمتش میارزه ازش راضیم,1
سلام روزه لپ تاپ خریدم ظاهرش زیباست مناسبه راحتی ویندوز نصب روان کار میکنه خوبه صدای هارد شنیده میشه کیبورد فارسی داره,1
لپ تاپ عید خرید سال استفاده متوجه شدم لپتاپ هستش نیستم بازی نصب سخت هستش عالیه,1
سلام دوستان یه بالاخره تونستم برنامه دمای لب چقدر بخوام میتونم برنامه ایسوس هست میده دمای لب تاب چقدر باشه فریم ثانیه چقدر باشه حالت گیمینگ حالت فن حالت گرافیک نتیجه میخوام بگم برنامه افت باشه بازیهای سبک اونم نمیشه براتون توضیح بدم کیفیت فریم دمای درجه بازی میکنم برنامه کیفیت فریم دمای بازی میکنم اگه بخواید میتونید کیفیت بازی پایینتر برنامه اینه دمای درجه بازه کیفیت میشه بازی بازی دوتا دمای درجه فریم بازی میکنم برنامه دمای درجه بازم فریم بازی میکنم کیفیت نمیکنه درجه پایینتر میاد بازیهای سبک میکنه حواستون باشه گزینههای دست گرافیک میشه امیدوارم مفید واقع باشه اگه ممنون,1
اینه خرید پشتیبانی همچین بدنه میباشد محصول لپتاپ رده هست,1
سلام خدمت دوستان بگم لپ تاپ قیمت تخفیف خورده میارزه وگرنه قیمت واقعی ارزش خرید نداره سراغ کارت گرافیک کارت گرافیک هست میتونه بازی گرافیک کنه رم رم هست سرعت بالایی داره کارهای خانگی نمیشه صفحه نمایش کیفیت بالایی داره انگار داری نگاه میکنی کیبورد کیبورد جالب نباشه کیبورد هست کمتر میگیره راحتتر هست بلند مهمترین مزیت لپ تاپ بلند قوی اون هستن صدای بلند کیفیتی دارن یه اسپیکر بلوتوث قوی هستن سیستم خنک میتونست باشه خب راحت لپ تاپ داغ میشه شدت توصیه میکنم یه کول پد براش قوی هست ضعیف هست همونطور گفتم بازی گرافیک سرعت فریم ثانیه میکنه رضایت بخشه نتیجه لپ تاپ کارهای اداری خانگی میخواید کار میخواید باهاش انجام بدید گزینه هست مهمه,1
الان هفته میشه دیجیکالا گرفتم نداشت فروشگاه دیگه انتخاب الان هرچی دیجیکالا زنگ میزنم میگم فاکتور گارانتی ساخت تولید حساب میشه میگن پیگیری میکنیم نرسیده میکنم دیجیکالا بگیرید,1
سلام سختافزار نسبتا قوی عمل میکند هنگ مقایسه لب تاپ سری مشخصات قویتر ضعیف عمل میکند گارانتی اصلا موجود کارت گارانتی گارانتی میکنه جعبه دستگاه باشه دستگاه خرید بازار مشابه دستگاههای میباشد قیمت اصلا,3
کلا لپ تاب هست گیم علاقه دارم بازی هارو برام کنه سال منو نمیکنه مشکلش اینه نیم ساعت باتری خالی میکنه بنظرم بخاطر گرافیک پردازنده هست,1
لپ شرایط استفاده میکنیم میز گاهی گاهی ماشین صفحه نمایش زاویه چرخش محدودیت گاهی اوقات فشار مانیتور زاویه محدوده چرخش میتواند,1
ماهه لپ تاپ کارهای استفاده میکنم لینوکس ریختم الان چی رفته نداشت برام نکته قوت لپ تاپ وزن میکنه استفاده سیدی دیویدی ندارم درایو نداره نکته جهت سختافزار اضافه نداره یه موقع مشکل بخوره جهت کاهش وزنش عمل باتری کاملاً قبوله شکل ظاهری لپ تاپ مدلهای دیگه ایسوس قشنگه,1
سرعت عامل واقعا استفاده قدرتش مدل اساسدی بگیرید خودتون اساسدی نصب,2
لب تاپ کلام عالیه سرویس دیجیکالا خرید محصول فلش بوت نصب ویندوز درست اشتباه دیویدی بوت باشید روز دیجیکالا تماس هفته گارانتی تعویض افزایش دیجیکالا خاطر ایجاد اطمینان احساس خرید,1
جنس کیبوردش وگرنه لپتاپ خوبیه,1
دوستانی شک خرید محصول نکنید,1
لپ تاپ واقعا زیباست سختافزار قوی داره امروز دستم فوقالعاده کیفیتش,1
واقعا ماه گزینه نقطه قوت یو نام واقعا خارج کار کنن میدونم یو دستگاه سری یو هستش واقع میشه واقعا کافیه داره واسه وقت نسل یو نتیجه عمر بالای باطری نتیجه حمل کابل شارژ سبکی علی خریداری قیمت کالا سایت,1
واقعا لپتاپ سال دارمش واقعا کیفیت بالایی داره ویندوز ده شدت کار کار استفاده راحت میکنه درکل عالیه پشیمون,1
راضی هستم نظرم کلا دنبال یه لپ تاپ قوی هستید فاکتور خاصی ندارید وزن گرافیک گزینه خوبیه وزنش داره نظرم,1
هنگ میکنه یه لپتاپ هسته اینقدر باشه,3
قیمتش لپ تاپ مناسبیه گیگ کاربری کاش ویندوز نصب یکم بخاطر نصب مشکل داشتم درضمن دیجیکالا کیف کلا راضی ازش,1
مجموع انتخاب رده قیمتی خریدش شک نکنین موفق باشین,1
ماهه لپ تاپو دیجیکالا خریدم واقعا فوقالعاده برطرف میکنه واقعا هیچی نداره قیمتشم فوقالعاده سختافزاری هیچی بازیهای روز کیفیت میکنه بازیهای دیگه کیفیت ساعتها بازی میکنم مشکلی نمیاد فن صدایی داره داغ میکنه یه کول پد میتونید ساعتها داغ کنه بازی لپ تاپ شیک راضیم یه مقدار انگشت میمونه مشکلی یه راحت پاک میشه تاچ پد مناسبی داره کیبوردش فوقالعاده اگه ساعتها باهاش تایپ خسته نمیشید تایپ باهاش شدت لذت بخشه نقاط قوتش میشه پورت اشاره واقعا جوره پورت پورت یو برطرف میکنه دیویدی رام مناسبی داره صفحه نمایشگر اسپیکر فضای بسته برطرف میکنه صفحه مناسبه اینها باطری داره باطریش داره قابلیت جدا داره عمر باطری کمک میکنه لپ تاپ کیف موس اورجینال ایسوس هست میتونه خرید کیف موس برطرف کنه عالیه نقاط قوت کیبورد فارسی هاردش لپ تاپ قدرت براتون میاره,1
